window_group,n_total,n_valid_target,low_rate,p_ge_2,p_ge_5,p_ge_10,p_ge_20,p_ge_50,p_ge_100
1646,3796,3795,0.5338603425559947,0.46613965744400526,0.19156785243741767,0.09670619235836628,0.0458498023715415,0.017127799736495388,0.005797101449275362
1647,3795,3794,0.5337374802319452,0.46626251976805483,0.19161834475487613,0.09673168160253032,0.045861887190300474,0.01713231418028466,0.005798629414865577
1648,3794,3793,0.5338781966780912,0.4661218033219088,0.19140522014236752,0.09649354073292908,0.04561033482731347,0.01713683100448194,0.005800158186132349
1649,3793,3792,0.5337552742616034,0.46624472573839665,0.19145569620253164,0.09651898734177215,0.04562236286919831,0.017141350210970463,0.0058016877637130804
1650,3792,3791,0.5338960696386178,0.4661039303613822,0.1915061988921129,0.0965444473753627,0.04563439725666051,0.017145871801635452,0.005803218148245845
1651,3791,3790,0.5340369393139842,0.46596306068601584,0.19129287598944592,0.09630606860158311,0.045646437994722955,0.017150395778364115,0.005804749340369393
1652,3790,3789,0.5339139614674057,0.46608603853259434,0.19134336236474003,0.09633148588017947,0.04565848508841383,0.017154922143045658,0.005806281340723146
1653,3789,3788,0.5340549102428722,0.4659450897571278,0.19139387539598732,0.09635691657866949,0.045670538542766634,0.017159450897571277,0.005807814149947202
1654,3788,3787,0.5339318721943491,0.46606812780565093,0.1914444151043042,0.09638236070768419,0.045682598362820175,0.01716398204383417,0.005809347768682334
1655,3787,3786,0.5340729001584786,0.4659270998415214,0.19149498151082936,0.09640781827786582,0.04569466455361859,0.01716851558372953,0.005810882197569995
1656,3786,3785,0.5339498018494055,0.46605019815059445,0.19154557463672392,0.0964332892998679,0.04570673712021136,0.017173051519154558,0.005812417437252312
1657,3785,3784,0.5338266384778013,0.46617336152219874,0.19159619450317125,0.09645877378435518,0.045718816067653274,0.017177589852008457,0.005813953488372093
1658,3784,3783,0.5339677504625958,0.4660322495374042,0.19164684113137723,0.0964842717420037,0.04573090140100449,0.01718213058419244,0.005815490351572826
1659,3783,3782,0.5341089370703331,0.46589106292966687,0.19143310417768378,0.0965097831835008,0.04574299312533051,0.01718667371760973,0.005817028027498678
1660,3782,3781,0.5339857180640042,0.46601428193599576,0.1914837344617826,0.0965353081195451,0.04575509124570219,0.017191219254165564,0.0058185665167944985
1661,3781,3780,0.5338624338624338,0.46613756613756613,0.19153439153439153,0.09656084656084656,0.04576719576719577,0.017195767195767195,0.00582010582010582
1662,3780,3779,0.5337390844138661,0.4662609155861339,0.1915850754167769,0.09658639851812649,0.04577930669489283,0.017200317544323895,0.005821645938078857
1663,3779,3778,0.5336156696664902,0.4663843303335098,0.19163578613022764,0.09661196400211752,0.04579142403388036,0.017204870301746954,0.005823186871360508
1664,3778,3777,0.5334921895684406,0.4665078104315594,0.19168652369605507,0.09663754302356367,0.04580354778925073,0.017209425469949694,0.005824728620598359
1665,3777,3776,0.5336334745762712,0.4663665254237288,0.1917372881355932,0.09666313559322035,0.0458156779661017,0.017213983050847457,0.005826271186440678
1666,3776,3775,0.5337748344370861,0.46622516556291393,0.19152317880794703,0.09668874172185431,0.045827814569536426,0.017218543046357615,0.005827814569536424
1667,3775,3774,0.5336512983571807,0.4663487016428193,0.1915739268680445,0.09671436142024377,0.04583995760466349,0.017223105458399578,0.005829358770535241
1668,3774,3773,0.5335276967930029,0.46647230320699706,0.19162470182878347,0.09673999469917838,0.04585210707659687,0.01722767028889478,0.0058309037900874635
1669,3773,3772,0.5334040296924708,0.46659597030752914,0.19167550371155886,0.09676564156945917,0.04586426299045599,0.0172322375397667,0.005832449628844115
1670,3772,3771,0.5335454786528773,0.4664545213471228,0.1917263325377884,0.0967913020418987,0.045876425351365685,0.017236807212940866,0.005833996287456908
1671,3771,3770,0.53342175066313,0.46657824933687003,0.19177718832891247,0.09681697612732096,0.04588859416445623,0.017241379310344827,0.005835543766578249
1672,3770,3769,0.5332979570177766,0.4667020429822234,0.19182807110639427,0.09684266383656143,0.04590076943486336,0.017245953833908197,0.0058370920668612365
1673,3769,3768,0.5331740976645435,0.46682590233545646,0.19187898089171976,0.0968683651804671,0.045912951167728235,0.017250530785562632,0.00583864118895966
1674,3768,3767,0.5330501725511017,0.46694982744889835,0.19192991770639767,0.09689408016989647,0.045925139368197504,0.017255110167241836,0.005840191133528006
1675,3767,3766,0.5329261816250663,0.4670738183749336,0.19198088157195964,0.0969198088157196,0.045937334041423264,0.01725969198088157,0.005841741901221455
1676,3766,3765,0.5330677290836653,0.46693227091633466,0.19176626826029217,0.09694555112881806,0.04594953519256308,0.017264276228419653,0.0058432934926958835
1677,3765,3764,0.5332093517534537,0.4667906482465462,0.191817215727949,0.09697130712008502,0.04596174282678002,0.01726886291179596,0.005844845908607864
1678,3764,3763,0.5333510496943927,0.4666489503056072,0.1916024448578262,0.09673133138453362,0.04570821153335105,0.01727345203295243,0.005846399149614669
1679,3763,3762,0.5332270069112174,0.46677299308878256,0.1916533758639022,0.09675704412546518,0.045720361509835196,0.017278043593833066,0.005847953216374269
1680,3762,3761,0.5331028981653816,0.46689710183461847,0.1917043339537357,0.09678277053975007,0.045732517947354424,0.01728263759638394,0.0058495081095453335
1681,3761,3760,0.5329787234042553,0.46702127659574466,0.19175531914893618,0.09680851063829787,0.045744680851063826,0.017287234042553192,0.005851063829787234
1682,3760,3759,0.532854482575153,0.46714551742484706,0.19180633147113593,0.09683426443202979,0.04575685022612397,0.017291832934291033,0.005852620377760042
1683,3759,3758,0.5327301756253326,0.46726982437466735,0.19185737094199043,0.09686003193187866,0.045769026077700906,0.017296434273549762,0.005854177754124534
1684,3758,3757,0.5326058025019963,0.4673941974980037,0.19190843758317808,0.09688581314878893,0.045781208410966195,0.01730103806228374,0.005855735959542188
1685,3757,3756,0.5324813631522897,0.46751863684771033,0.19195953141640043,0.09691160809371673,0.04579339723109691,0.017305644302449415,0.005857294994675187
1686,3756,3755,0.5326231691078562,0.4673768308921438,0.19174434087882822,0.0966711051930759,0.04553928095872171,0.017310252996005325,0.005858854860186418
1687,3755,3754,0.5324986680873735,0.46750133191262655,0.19179541822056473,0.09669685668620139,0.045551411827384126,0.017314864144912095,0.005860415556739478
1688,3754,3753,0.532640554223288,0.46735944577671196,0.191580069277911,0.09645616839861444,0.04529709565680789,0.017319477751132427,0.005861977084998668
1689,3753,3752,0.5325159914712153,0.46748400852878463,0.19163113006396587,0.0964818763326226,0.0453091684434968,0.01732409381663113,0.005863539445628998
1690,3752,3751,0.5323913623033858,0.46760863769661426,0.19168221807517996,0.09650759797387364,0.045321247667288726,0.0173287123433751,0.005865102639296188
1691,3751,3750,0.5325333333333333,0.46746666666666664,0.19173333333333334,0.09653333333333333,0.04533333333333334,0.017333333333333333,0.005866666666666667
1692,3750,3749,0.5326753801013604,0.46732461989863966,0.1917844758602294,0.09655908242197919,0.04534542544678581,0.017337956788476928,0.005868231528407575
1693,3749,3748,0.5328175026680897,0.46718249733191036,0.19156883671291355,0.09658484525080042,0.04535752401280683,0.017342582710779084,0.005869797225186766
1694,3748,3747,0.5326928209234054,0.46730717907659464,0.19161996263677608,0.09661062183079797,0.04536962903656258,0.017347211102215106,0.005871363757672805
1695,3747,3746,0.5325680726107849,0.4674319273892152,0.19167111585691404,0.09663641217298452,0.04538174052322477,0.017351841964762412,0.0058729311265349705
1696,3746,3745,0.5324432576769025,0.46755674232309746,0.1917222963951936,0.0966622162883845,0.04539385847797063,0.017356475300400534,0.005874499332443258
1697,3745,3744,0.5325854700854701,0.4674145299145299,0.19150641025641027,0.09642094017094018,0.04513888888888889,0.017361111111111112,0.005876068376068376
1698,3744,3743,0.5327277584825006,0.46727224151749935,0.1912904087630243,0.09617953513224686,0.0448837830617152,0.017365749398877906,0.005877638258081752
1699,3743,3742,0.5326028861571352,0.46739711384286475,0.1913415285943346,0.09620523784072689,0.04489577765900588,0.017370390165686797,0.005879208979155532
1700,3742,3741,0.5324779470729751,0.46752205292702487,0.19139267575514568,0.09623095429029671,0.04490777866880513,0.017375033413525795,0.005880780539962577
1701,3741,3740,0.5323529411764706,0.4676470588235294,0.19144385026737967,0.0962566844919786,0.044919786096256686,0.017379679144385027,0.0058823529411764705
1702,3740,3739,0.5322278684140145,0.4677721315859856,0.19149505215298207,0.09628242845680664,0.04493179994650976,0.017384327360256753,0.005883926183471516
1703,3739,3738,0.5323702514713751,0.46762974852862493,0.19154628143392188,0.09630818619582665,0.0449438202247191,0.017388978063135368,0.005885500267522739
1704,3738,3737,0.5322451164035322,0.4677548835964678,0.1915975381321916,0.09633395772009633,0.04495584693604496,0.017393631255017392,0.005887075194005887
1705,3737,3736,0.5323875802997858,0.4676124197002141,0.19164882226980728,0.09635974304068523,0.044967880085653104,0.0173982869379015,0.005888650963597431
1706,3736,3735,0.5322623828647925,0.4677376171352075,0.19170013386880858,0.0963855421686747,0.04497991967871486,0.01740294511378849,0.005890227576974565
1707,3735,3734,0.5324049276914836,0.4675950723085163,0.19175147295125872,0.09641135511515801,0.04499196572040707,0.017407605784681306,0.0058918050348152114
1708,3734,3733,0.5322796678274846,0.4677203321725154,0.19180283953924457,0.09643718189124029,0.045004018215912135,0.01741226895258505,0.005893383337798017
1709,3733,3732,0.5321543408360129,0.4678456591639871,0.19185423365487675,0.09646302250803858,0.04501607717041801,0.017416934619506965,0.005894962486602358
1710,3732,3731,0.5322969713213616,0.46770302867863844,0.1916376306620209,0.09648887697668186,0.0450281425891182,0.017421602787456445,0.0058965424819083356
1711,3731,3730,0.5324396782841823,0.4675603217158177,0.19142091152815013,0.09651474530831099,0.04504021447721179,0.01742627345844504,0.005898123324396783
1712,3730,3729,0.5323142933762403,0.46768570662375974,0.1914722445695897,0.09654062751407884,0.04505229283990346,0.01743094663448646,0.0058997050147492625
1713,3729,3728,0.5324570815450643,0.4675429184549356,0.1915236051502146,0.09656652360515021,0.045064377682403435,0.017435622317596565,0.005901287553648069
1714,3728,3727,0.5323316340220016,0.4676683659779984,0.1915749932921921,0.0965924335927019,0.04507646900992755,0.0174403005097934,0.0059028709417762275
1715,3727,3726,0.5322061191626409,0.4677938808373591,0.19162640901771336,0.0966183574879227,0.04508856682769726,0.017444981213097156,0.005904455179817499
1716,3726,3725,0.5323489932885906,0.4676510067114094,0.19140939597315437,0.0963758389261745,0.04483221476510067,0.0174496644295302,0.005906040268456376
1717,3725,3724,0.5324919441460795,0.4675080558539205,0.1914607948442535,0.09640171858216971,0.04484425349087003,0.01745435016111708,0.005907626208378088
1718,3724,3723,0.5323663712060167,0.46763362879398335,0.19151222132688692,0.09642761214074672,0.044856298683857106,0.0174590384098845,0.0059092130002686
1719,3723,3722,0.5322407307898979,0.4677592692101021,0.19156367544331004,0.09645351961311123,0.04486835034927458,0.017463729177861365,0.005910800644814616
1720,3722,3721,0.5321150228433217,0.4678849771566783,0.1916151572158022,0.09647944101048106,0.04488040849234077,0.01746842246707874,0.005912389142703574
1721,3721,3720,0.531989247311828,0.46801075268817205,0.19166666666666668,0.09650537634408603,0.04489247311827957,0.01747311827956989,0.005913978494623656
1722,3720,3719,0.5321322936273192,0.4678677063726808,0.1917182038182307,0.09653132562516806,0.044904544232320515,0.01747781661737026,0.005915568701263781
1723,3719,3718,0.5320064550833782,0.4679935449166218,0.19176976869284562,0.09655728886498118,0.044916621839698766,0.017482517482517484,0.005917159763313609
1724,3718,3717,0.5321495829970406,0.4678504170029594,0.19155232714554749,0.09631423190745225,0.044928705945655095,0.017487220877051384,0.005918751681463546
1725,3717,3716,0.5320236813778256,0.46797631862217437,0.1916038751345533,0.09634015069967707,0.04494079655543595,0.017491926803013993,0.005920344456404736
1726,3716,3715,0.5318977119784657,0.4681022880215343,0.19165545087483177,0.09636608344549125,0.04495289367429341,0.017496635262449527,0.0059219380888290716
1727,3715,3714,0.531771674744211,0.4682283252557889,0.19170705438879915,0.09639203015616586,0.04496499730748519,0.017501346257404415,0.0059235325794291865
1728,3714,3713,0.5316455696202531,0.46835443037974683,0.19175868569889576,0.09641799084298411,0.04497710746027471,0.017506059789927284,0.005925127928898465
1729,3713,3712,0.5315193965517241,0.46848060344827586,0.19181034482758622,0.09644396551724138,0.044989224137931036,0.017510775862068964,0.005926724137931034
1730,3712,3711,0.5313931554836971,0.46860684451630286,0.1918620317973592,0.09646995419024522,0.045001347345728915,0.01751549447588251,0.005928321207221773
1731,3711,3710,0.5312668463611859,0.468733153638814,0.19191374663072777,0.09649595687331536,0.04501347708894879,0.01752021563342318,0.005929919137466307
1732,3710,3709,0.5314100835804799,0.4685899164195201,0.19169587489889459,0.09625235912644918,0.045025613372876784,0.01752493933674845,0.005931517929361013
1733,3709,3708,0.5315533980582524,0.4684466019417476,0.19147788565264293,0.09600862998921252,0.04503775620280474,0.017529665587918016,0.005933117583603021
1734,3708,3707,0.5316967898570273,0.46830321014297277,0.19152953871054762,0.09603452926895063,0.045049905584030214,0.017534394388993794,0.005934718100890208
1735,3707,3706,0.5315704263356719,0.46842957366432814,0.19158121964382083,0.0960604425256341,0.04506206152185645,0.017539125742039936,0.0059363194819212085
1736,3706,3705,0.5314439946018893,0.46855600539811065,0.19163292847503374,0.0960863697705803,0.04507422402159244,0.017543859649122806,0.005937921727395412
1737,3705,3704,0.5315874730021598,0.4684125269978402,0.19168466522678185,0.09611231101511879,0.04508639308855292,0.017548596112311014,0.005939524838012959
1738,3704,3703,0.5317310288954902,0.4682689711045099,0.19173642992168513,0.09613826627059141,0.045098568728058334,0.017553335133675397,0.00594112881447475
1739,3703,3702,0.5318746623446785,0.46812533765532144,0.1917882225823879,0.09616423554835224,0.0451107509454349,0.01755807671528903,0.005942733657482442
1740,3702,3701,0.531748176168603,0.4682518238313969,0.19184004323155904,0.09619021885976763,0.04512293974601459,0.017562820859227234,0.005944339367738449
1741,3701,3700,0.5316216216216216,0.46837837837837837,0.1918918918918919,0.09621621621621622,0.04513513513513513,0.01756756756756757,0.005945945945945946
1742,3700,3699,0.5314949986482833,0.4685050013517167,0.19194376858610435,0.09624222762908895,0.045147337118140035,0.017572316842389836,0.005947553392808867
1743,3699,3698,0.5313683071930774,0.4686316928069227,0.1919956733369389,0.09626825310978908,0.045159545700378584,0.017577068685776097,0.005949161709031909
1744,3698,3697,0.5312415472004328,0.46875845279956724,0.19204760616716257,0.09629429266973222,0.04517176088720584,0.017581823099810656,0.005950770895320531
1745,3697,3696,0.5311147186147186,0.4688852813852814,0.1920995670995671,0.09632034632034632,0.04518398268398268,0.017586580086580088,0.005952380952380952
1746,3696,3695,0.5312584573748309,0.46874154262516915,0.19215155615696888,0.09634641407307172,0.04519621109607578,0.017591339648173207,0.005953991880920162
1747,3695,3694,0.5314022739577694,0.46859772604223066,0.19220357336220897,0.09637249593936113,0.045208446128857604,0.017596101786681105,0.005955603681645912
1748,3694,3693,0.5312753858651503,0.4687246141348497,0.19225561873815325,0.09639859193067966,0.04522068778770647,0.017600866504197128,0.005957216355266721
1749,3693,3692,0.5314192849404117,0.4685807150595883,0.1920368364030336,0.09642470205850487,0.0452329360780065,0.017605633802816902,0.005958829902491874
1750,3692,3691,0.531292332701165,0.468707667298835,0.19208886480628556,0.09645082633432674,0.04524519100514766,0.017610403684638308,0.005960444324031428
1751,3691,3690,0.5311653116531165,0.46883468834688347,0.1921409214092141,0.09647696476964769,0.04525745257452574,0.017615176151761516,0.005962059620596206
1752,3690,3689,0.531038221740309,0.468961778259691,0.19219300623475197,0.09650311737598265,0.04526972079154242,0.017619951206288967,0.005963675792897805
1753,3689,3688,0.5309110629067245,0.4690889370932755,0.19224511930585683,0.09652928416485901,0.04528199566160521,0.01762472885032538,0.00596529284164859
1754,3688,3687,0.5307838350962842,0.46921616490371576,0.19229726064551125,0.09655546514781665,0.04529427719012748,0.01762950908597776,0.005966910767561703
1755,3687,3686,0.5306565382528486,0.46934346174715136,0.19234943027672274,0.09658166033640803,0.04530656538252849,0.0176342919153554,0.005968529571351058
1756,3686,3685,0.5308005427408412,0.46919945725915874,0.1921302578018996,0.0966078697421981,0.04531886024423338,0.017639077340569877,0.005970149253731343
1757,3685,3684,0.5309446254071661,0.46905537459283386,0.19218241042345277,0.09663409337676439,0.04533116178067318,0.01764386536373507,0.005971769815418024
1758,3684,3683,0.5310887863155037,0.46891121368449634,0.19223459136573445,0.09666033125169698,0.04534346999728482,0.017648655986967146,0.005973391257127342
1759,3683,3682,0.5309614340032591,0.4690385659967409,0.19228680065181966,0.09668658337859859,0.045355784899511135,0.017653449212384573,0.005975013579576317
1760,3682,3681,0.5308340124966042,0.46916598750339583,0.19233903830480847,0.0967128497690845,0.04536810649280087,0.017658245042108122,0.00597663678348275
1761,3681,3680,0.5307065217391305,0.4692934782608696,0.1923913043478261,0.0967391304347826,0.0453804347826087,0.017663043478260868,0.005978260869565218
1762,3680,3679,0.530578961674368,0.469421038325632,0.19244359880402284,0.09676542538733351,0.045392769774395214,0.0176678445229682,0.005979885838543082
1763,3679,3678,0.5307232191408374,0.4692767808591626,0.19222403480152256,0.09679173463839043,0.04540511147362697,0.017672648178357803,0.005981511691136488
1764,3678,3677,0.5305955942344303,0.46940440576556974,0.1922763122110416,0.09681805819961925,0.045417459885776446,0.017677454446559694,0.005983138428066358
1765,3677,3676,0.530739934711643,0.4692600652883569,0.19205658324265507,0.09684439608269858,0.04542981501632209,0.017682263329706203,0.005984766050054407
1766,3676,3675,0.5306122448979592,0.46938775510204084,0.19210884353741497,0.09687074829931973,0.0454421768707483,0.017687074829931974,0.00598639455782313
1767,3675,3674,0.5307566684812194,0.4692433315187806,0.19188894937397932,0.09662493195427327,0.045454545454545456,0.017691888949373978,0.005988023952095809
1768,3674,3673,0.5309011707051456,0.46909882929485436,0.1919411924857065,0.09665123876939831,0.04546692077320991,0.01769670569017152,0.005989654233596515
1769,3673,3672,0.5310457516339869,0.46895424836601307,0.1919934640522876,0.09667755991285402,0.04547930283224401,0.01770152505446623,0.005991285403050109
1770,3672,3671,0.5309180059929175,0.46908199400708256,0.1920457640969763,0.09670389539634977,0.045491691637156086,0.01770634704440207,0.0059929174611822395
1771,3671,3670,0.5310626702997275,0.46893732970027246,0.19182561307901907,0.09645776566757493,0.045231607629427795,0.017438692098092644,0.005994550408719346
1772,3670,3669,0.5312074134641591,0.4687925865358408,0.19187789588443718,0.0964840556009812,0.04524393567729627,0.01744344508040338,0.005996184246388662
1773,3669,3668,0.5313522355507089,0.4686477644492912,0.19165757906215922,0.0965103598691385,0.04525627044711014,0.017448200654307525,0.0059978189749182115
1774,3668,3667,0.5312244341423507,0.4687755658576493,0.19170984455958548,0.0965366784837742,0.045268611944368695,0.01745295882192528,0.0059994545950368145
1775,3667,3666,0.5310965630114566,0.46890343698854337,0.19176213857064922,0.09656301145662848,0.045280960174577195,0.01745771958537916,0.006001091107474086
1776,3666,3665,0.5312414733969987,0.4687585266030014,0.19181446111869033,0.0965893587994543,0.04529331514324693,0.017462482946794,0.006002728512960437
1777,3665,3664,0.5311135371179039,0.46888646288209607,0.19186681222707425,0.09661572052401747,0.0453056768558952,0.017467248908296942,0.006004366812227074
1778,3664,3663,0.5312585312585313,0.4687414687414687,0.1919191919191919,0.09664209664209664,0.04531804531804532,0.017472017472017473,0.006006006006006006
1779,3663,3662,0.5311305297651556,0.4688694702348443,0.19197160021845985,0.09666848716548335,0.04533042053522665,0.017476788640087382,0.006007646095030038
1780,3662,3661,0.5312756077574433,0.4687243922425567,0.19175088773559137,0.09669489210598198,0.045342802512974595,0.017481562414640807,0.006009287080032778
1781,3661,3660,0.5311475409836065,0.46885245901639344,0.1918032786885246,0.09672131147540984,0.0453551912568306,0.017486338797814208,0.006010928961748634
1782,3660,3659,0.5310194042088002,0.4689805957911998,0.19185569827821808,0.09674774528559715,0.04536758677234217,0.017491117791746377,0.006012571740912818
1783,3659,3658,0.5308911973756151,0.4691088026243849,0.19190814652815746,0.0967741935483871,0.045379989065062874,0.017495899398578457,0.006014215418261345
1784,3658,3657,0.5307629204265791,0.4692370795734208,0.19196062346185397,0.09680065627563576,0.04539239814055236,0.017500683620453924,0.006015859994531037
1785,3657,3656,0.5309080962800875,0.4690919037199125,0.19201312910284463,0.09682713347921225,0.04540481400437637,0.0175054704595186,0.006017505470459519
1786,3656,3655,0.53077975376197,0.4692202462380301,0.1920656634746922,0.09685362517099863,0.0454172366621067,0.017510259917920656,0.006019151846785226
1787,3655,3654,0.5306513409961686,0.46934865900383144,0.1921182266009852,0.09688013136288999,0.04542966611932129,0.01751505199781062,0.0060207991242474
1788,3654,3653,0.5307966055297016,0.4692033944702984,0.19189707090062963,0.09663290446208596,0.04544210238160416,0.017519846701341362,0.006022447303586094
1789,3653,3652,0.5306681270536692,0.4693318729463308,0.19194961664841184,0.09665936473165389,0.045454545454545456,0.017524644030668127,0.006024096385542169
1790,3652,3651,0.530539578197754,0.46946042180224595,0.1920021911804985,0.09668583949602849,0.04546699534374144,0.017529443987948506,0.006025746370857299
1791,3651,3650,0.5304109589041096,0.4695890410958904,0.19205479452054794,0.09671232876712328,0.04547945205479452,0.017534246575342465,0.006027397260273973
1792,3650,3649,0.5305563167991231,0.4694436832008769,0.19210742669224445,0.0967388325568649,0.04549191559331324,0.017539051795012334,0.006029049054535489
1793,3649,3648,0.5307017543859649,0.4692982456140351,0.19216008771929824,0.09676535087719298,0.04550438596491228,0.017543859649122806,0.006030701754385965
1794,3648,3647,0.5305730737592542,0.46942692624074583,0.19221277762544559,0.09679188374006033,0.0455168631752125,0.017548670139840964,0.006032355360570332
1795,3647,3646,0.5304443225452551,0.4695556774547449,0.1922654964344487,0.0968184311574328,0.04552934722984092,0.01755348326933626,0.006034009873834339
1796,3646,3645,0.5305898491083676,0.46941015089163235,0.19231824417009602,0.09684499314128944,0.045541838134430725,0.017558299039780522,0.006035665294924554
1797,3645,3644,0.5304610318331504,0.4695389681668496,0.19237102085620197,0.09687156970362239,0.045554335894621295,0.01756311745334797,0.0060373216245883645
1798,3644,3643,0.5303321438374966,0.46966785616250345,0.1924238265166072,0.096898160856437,0.045566840516058194,0.017567938512215206,0.0060389788635739775
1799,3643,3642,0.5302031850631521,0.4697968149368479,0.19247666117517848,0.09692476661175178,0.04557935200439319,0.01757276221856123,0.0060406370126304225
1800,3642,3641,0.5300741554517989,0.469925844548201,0.19252952485580885,0.09695138698159846,0.04559187036528426,0.017577588574567427,0.006042296072507553
1801,3641,3640,0.529945054945055,0.47005494505494505,0.1925824175824176,0.09697802197802198,0.0456043956043956,0.017582417582417582,0.006043956043956044
1802,3640,3639,0.5300906842539159,0.4699093157460841,0.1923605386095081,0.09672987084363836,0.04561692772739764,0.017587249244297883,0.006045616927727398
1803,3639,3638,0.5302363936228697,0.46976360637713027,0.1921385376580539,0.09675645959318306,0.04562946673996701,0.017592083562396922,0.006047278724573941
1804,3638,3637,0.5303821831179544,0.4696178168820456,0.1921913665108606,0.0967830629639813,0.04564201264778664,0.017596920538905693,0.006048941435248831
1805,3637,3636,0.5302530253025303,0.46974697469746973,0.19224422442244224,0.0968096809680968,0.04565456545654566,0.0176017601760176,0.00605060506050605
1806,3636,3635,0.5301237964236589,0.46987620357634113,0.1922971114167813,0.0968363136176066,0.04566712517193948,0.017606602475928473,0.006052269601100412
1807,3635,3634,0.5299944964226747,0.47000550357732523,0.19235002751788663,0.09686296092460099,0.04567969179966978,0.017611447440836543,0.006053935057787562
1808,3634,3633,0.5301403798513625,0.46985962014863747,0.19212771813927884,0.0968896229011836,0.04569226534544454,0.017616295072942472,0.006055601431323975
1809,3633,3632,0.5300110132158591,0.46998898678414097,0.1921806167400881,0.09691629955947137,0.045704845814977975,0.01762114537444934,0.006057268722466961
1810,3632,3631,0.5298815753236024,0.4701184246763977,0.1922335444781052,0.0969429909115946,0.04571743321399064,0.017625998347562656,0.006058936931974662
1811,3631,3630,0.5297520661157025,0.47024793388429753,0.19228650137741046,0.09696969696969697,0.045730027548209366,0.017630853994490357,0.006060606060606061
1812,3630,3629,0.5298980435381648,0.4701019564618352,0.19233948746211077,0.09699641774593552,0.04574262882336732,0.017635712317442823,0.00606227610912097
1813,3629,3628,0.5297684674751929,0.47023153252480704,0.19239250275633957,0.0970231532524807,0.04575523704520397,0.017640573318632856,0.006063947078280044
1814,3628,3627,0.5299145299145299,0.4700854700854701,0.19244554728425697,0.0970499035015164,0.045767852219465124,0.01764543700027571,0.006065618968844775
1815,3627,3626,0.5297848869277441,0.47021511307225594,0.19249862107004964,0.09707666850523994,0.045780474351902925,0.01765030336458908,0.006067291781577496
1816,3626,3625,0.5299310344827586,0.47006896551724137,0.19255172413793104,0.09710344827586206,0.04579310344827586,0.017655172413793104,0.006068965517241379
1817,3625,3624,0.5298013245033113,0.47019867549668876,0.1926048565121413,0.09713024282560706,0.045805739514348784,0.017660044150110375,0.006070640176600441
1818,3624,3623,0.5296715429202319,0.47032845707976817,0.19265801821694728,0.09715705216671267,0.045818382555892906,0.01766491857576594,0.006072315760419542
1819,3623,3622,0.5298177802319161,0.47018221976808394,0.19271120927664273,0.09718387631143015,0.04583103257868581,0.0176697956929873,0.006073992269464384
1820,3622,3621,0.5296879315106324,0.4703120684893676,0.1927644297155482,0.09721071527202431,0.04584368958851146,0.01767467550400442,0.006075669704501519
1821,3621,3620,0.5298342541436464,0.47016574585635357,0.1925414364640884,0.09723756906077348,0.04585635359116022,0.017679558011049725,0.0060773480662983425
1822,3620,3619,0.5299806576402321,0.4700193423597679,0.19259463940315005,0.0972644376899696,0.04586902459242885,0.01768444321635811,0.0060790273556231
1823,3619,3618,0.5298507462686567,0.4701492537313433,0.19264787175234938,0.09729132117191819,0.04588170259812051,0.017689331122166942,0.006080707573244887
1824,3618,3617,0.5297207630633122,0.4702792369366879,0.19270113353607962,0.09731821951893835,0.04589438761404479,0.017694221730716064,0.006082388719933647
1825,3617,3616,0.5295907079646017,0.4704092920353982,0.19275442477876106,0.09734513274336283,0.0459070796460177,0.017699115044247787,0.006084070796460177
1826,3616,3615,0.5294605809128631,0.4705394190871369,0.19280774550484095,0.09737206085753804,0.04591977869986169,0.017704011065006915,0.006085753803596127
1827,3615,3614,0.5293303818483674,0.47066961815163255,0.1928610957387936,0.09739900387382401,0.045932484781405644,0.01770890979524073,0.006087437742114001
1828,3614,3613,0.5294768890119015,0.4705231109880985,0.1929144755051204,0.09742596180459452,0.045945197896484914,0.017713811237199003,0.006089122612787158
1829,3613,3612,0.5293466223698782,0.4706533776301218,0.19296788482834995,0.09745293466223699,0.04595791805094131,0.017718715393133997,0.006090808416389812
1830,3612,3611,0.5292162835779562,0.47078371642204375,0.19302132373303793,0.09747992245915259,0.045970645250623096,0.01772362226530047,0.006092495153697037
1831,3611,3610,0.5293628808864266,0.4706371191135734,0.192797783933518,0.09750692520775624,0.04598337950138504,0.01772853185595568,0.006094182825484765
1832,3610,3609,0.5295095594347464,0.4704904405652535,0.19257412025491827,0.09753394292047658,0.04599612080908839,0.01773344416735938,0.006095871432529786
1833,3609,3608,0.5296563192904656,0.47034368070953436,0.19262749445676275,0.0975609756097561,0.046008869179600884,0.017738359201773836,0.006097560975609756
1834,3608,3607,0.5295259218186859,0.4704740781813141,0.19268089825339618,0.09758802328805101,0.04602162461879678,0.01774327696146382,0.006099251455503188
1835,3607,3606,0.5296727676095396,0.47032723239046037,0.19245701608430393,0.09761508596783139,0.04603438713255685,0.01774819744869662,0.006100942872989462
1836,3606,3605,0.5295423023578364,0.47045769764216366,0.1925104022191401,0.09764216366158114,0.04604715672676838,0.017753120665742025,0.006102635228848821
1837,3605,3604,0.5294117647058824,0.47058823529411764,0.1925638179800222,0.097669256381798,0.04605993340732519,0.017758046614872364,0.006104328523862375
1838,3604,3603,0.5292811545933944,0.4707188454066056,0.1926172633916181,0.09769636414099361,0.04607271718012767,0.017762975298362477,0.006106022758812101
